deposit,11,122,670.8186
deposit,11,123,513.0573
deposit,4,124,1052.1248
deposit,18,125,2117.9539
withdrawal,16,126,1040.3344
withdrawal,15,127,964.9007
deposit,19,128,3631.3389
withdrawal,15,129,609.4692
deposit,2,130,1387.2647
withdrawal,15,131,338.5584
deposit,16,132,2700.6691
withdrawal,16,133,2929.5373
deposit,17,134,2629.0622
dispute,11,48,
deposit,19,135,4351.5436
deposit,15,136,1319.7898
deposit,3,137,594.2915
deposit,11,138,808.6403
deposit,12,139,283.0111
deposit,17,140,2621.4851
deposit,4,141,1981.1813
deposit,7,142,2169.8432
deposit,16,143,766.2933
dispute,15,116,
deposit,10,144,1164.7500
resolve,11,77,
deposit,19,145,703.5652
deposit,19,146,1497.8670
dispute,11,36,
deposit,20,147,109.9957
withdrawal,15,148,1373.5311
deposit,7,149,923.3603
deposit,17,150,1899.3039
deposit,10,151,1161.3920
deposit,17,152,938.8861
deposit,12,153,1140.4526
deposit,8,154,136.0531
deposit,11,155,1066.9724
deposit,7,156,3722.3090
deposit,17,157,3607.7714
deposit,17,158,2619.9504
deposit,7,159,4460.5551
withdrawal,16,160,568.8947
deposit,19,161,2773.2286
deposit,4,162,865.9078
deposit,13,163,1870.4709
withdrawal,5,164,1239.9887
deposit,13,165,924.7480
deposit,18,166,2165.4693
deposit,16,167,1584.3618
deposit,5,168,314.8412
withdrawal,5,169,636.7518
withdrawal,5,170,402.2244
dispute,15,58,
deposit,13,171,3552.7978
deposit,8,172,40.0250
deposit,10,173,841.3434
deposit,14,174,39.9211
deposit,2,175,1496.8109
deposit,1,176,354.4343
deposit,4,177,1800.5911
deposit,18,178,2159.2275
deposit,11,179,263.7762
deposit,9,180,134.5112
deposit,2,181,441.1258
withdrawal,5,182,223.4671
deposit,9,183,133.9603
deposit,17,184,872.4214
withdrawal,4,185,657.9477
resolve,11,48,
withdrawal,15,186,568.4483
deposit,10,187,415.7157
deposit,9,188,252.2636
deposit,1,189,783.9529
deposit,18,190,1564.3159
dispute,17,150,
deposit,16,191,467.5713
deposit,5,192,870.9212
dispute,15,136,
dispute,11,179,
deposit,13,193,2580.0911
deposit,17,194,3064.5147
dispute,5,53,
withdrawal,5,195,906.3817
deposit,16,196,2955.1549
withdrawal,15,197,1246.6099
deposit,16,198,1806.0624
deposit,6,199,507.8089
deposit,13,200,859.3002
resolve,11,36,
dispute,13,165,
deposit,11,201,379.3478
deposit,1,202,1277.5370
withdrawal,17,203,3708.1426
deposit,17,204,941.7703
deposit,6,205,1521.4126
deposit,1,206,529.6287
deposit,13,207,3017.8533
deposit,7,208,721.1927
withdrawal,17,209,1904.3459
withdrawal,17,210,1203.0632
withdrawal,17,211,668.5439
withdrawal,20,212,343.8759
deposit,10,213,1598.4839
deposit,9,214,110.2480
withdrawal,15,215,1780.3829
deposit,17,216,2604.5584
dispute,4,109,
deposit,9,217,229.2678
withdrawal,1,218,1677.9002
deposit,16,219,1613.3705
withdrawal,11,220,281.6127
deposit,16,221,523.3711
deposit,16,222,1219.2907
deposit,19,223,2962.4906
withdrawal,9,224,83.7670
withdrawal,13,225,3651.6333
deposit,10,226,1160.7119
withdrawal,1,227,450.4956
dispute,5,113,
withdrawal,19,228,2228.0436
withdrawal,1,229,1179.8169
resolve,11,179,
withdrawal,19,230,1187.5851
deposit,4,231,1485.8474
deposit,18,232,773.1521
dispute,9,34,
deposit,11,233,784.3865
deposit,6,234,1224.1512
withdrawal,16,235,428.9622
deposit,11,236,231.4458
dispute,20,108,
withdrawal,19,237,595.9109
withdrawal,5,238,375.1573
dispute,5,90,
dispute,19,99,
withdrawal,1,239,715.5663
withdrawal,1,240,1231.2374
deposit,9,241,189.1893
deposit,13,242,927.5880
dispute,19,146,
withdrawal,13,243,1875.4357
deposit,3,244,607.6242
deposit,1,245,254.9386
withdrawal,13,246,1184.8830
dispute,11,118,
resolve,11,118,
withdrawal,17,247,2190.6439
dispute,11,122,
deposit,19,248,2031.6183
deposit,1,249,1307.2183
dispute,11,138,
withdrawal,9,250,59.6521
withdrawal,15,251,346.4433
withdrawal,17,252,1122.1272
deposit,7,253,1535.3923
deposit,11,254,798.7492
deposit,15,255,695.1629
resolve,5,53,
withdrawal,17,256,2460.1711
withdrawal,17,257,3513.3297
resolve,5,113,
deposit,19,258,2884.1218
deposit,15,259,771.3248
deposit,2,260,1844.9806
dispute,19,99,
deposit,10,261,386.2605
deposit,15,262,664.7112
deposit,20,263,154.6263
withdrawal,16,264,2478.0946
deposit,18,265,2971.7010
deposit,15,266,1149.6302
dispute,5,90,
withdrawal,13,267,658.5421
dispute,19,223,
deposit,1,268,643.9838
resolve,5,90,
deposit,2,269,1545.6671
withdrawal,17,270,684.1010
dispute,20,108,
deposit,19,271,4125.0410
deposit,16,272,2311.6782
deposit,8,273,167.7236
withdrawal,16,274,2688.4952
withdrawal,4,275,468.5694
deposit,13,276,2564.9345
deposit,19,277,2362.0083
deposit,16,278,1703.0924
dispute,10,144,
deposit,10,279,1357.7292
deposit,19,280,3008.5621
dispute,1,70,
deposit,9,281,95.3068
withdrawal,17,282,1473.2536
deposit,11,283,259.0732
deposit,3,284,605.8728
deposit,16,285,3760.2667
deposit,12,286,1366.6100
withdrawal,16,287,1679.1966
deposit,11,288,603.6340
dispute,13,163,
withdrawal,13,289,2669.3461
withdrawal,16,290,1374.3401
deposit,16,291,926.0878
withdrawal,10,292,1642.9654
deposit,18,293,2157.9633
deposit,16,294,3257.8323
withdrawal,16,295,1632.9336
withdrawal,11,296,212.3299
dispute,13,165,
deposit,18,297,718.4004
withdrawal,13,298,1105.1853
withdrawal,16,299,709.1710
dispute,11,6,
deposit,17,300,1372.1409
resolve,1,70,
dispute,13,18,
deposit,1,301,762.9509
deposit,15,302,498.6600
withdrawal,16,303,1810.4963
withdrawal,16,304,1202.5255
deposit,15,305,581.0836
deposit,9,306,72.8965
withdrawal,16,307,3235.7367
dispute,5,39,
withdrawal,5,308,526.1733
deposit,3,309,438.9424
deposit,16,310,1449.5904
deposit,15,311,539.0420
withdrawal,11,312,602.5318
withdrawal,1,313,242.4884
deposit,17,314,1522.4117
dispute,9,94,
deposit,9,315,114.8846
deposit,4,316,748.5722
deposit,6,317,1251.6045
deposit,1,318,1055.1239
resolve,9,94,
deposit,3,319,216.9442
deposit,11,320,1144.4924
resolve,11,6,
deposit,6,321,1247.9981
deposit,17,322,1312.0582
withdrawal,5,323,1174.8381
deposit,1,324,1702.1704
deposit,7,325,2842.7024
withdrawal,16,326,3230.9799
deposit,17,327,2268.8257
dispute,11,236,
withdrawal,11,328,1331.0604
deposit,15,329,1504.2041
withdrawal,17,330,3733.5509
dispute,13,200,
dispute,13,200,
withdrawal,17,331,700.5835
withdrawal,5,332,228.6699
deposit,4,333,572.5803
dispute,4,316,
deposit,16,334,3076.7231
withdrawal,5,335,492.5832
deposit,1,336,864.0142
dispute,5,66,
dispute,9,281,
deposit,16,337,1173.6266
deposit,17,338,2638.5126
deposit,11,339,843.1719
deposit,14,340,54.3264
dispute,5,66,
deposit,5,341,438.6752
deposit,5,342,758.6434
withdrawal,17,343,3747.0679
deposit,11,344,1861.7115
withdrawal,11,345,831.3407
withdrawal,13,346,2422.7565
deposit,17,347,1147.0572
dispute,18,35,
deposit,10,348,416.9938
deposit,16,349,3421.2775
withdrawal,5,350,1248.4859
withdrawal,11,351,680.4014
deposit,11,352,458.4646
resolve,19,99,
withdrawal,13,353,3459.8012
resolve,18,35,
deposit,3,354,833.8504
deposit,8,355,140.4972
deposit,15,356,1385.9125
withdrawal,5,357,234.1820
deposit,3,358,605.5181
withdrawal,17,359,4037.9646
deposit,15,360,464.3461
deposit,2,361,1347.8427
deposit,11,362,1612.9482
deposit,15,363,1113.2980
deposit,18,364,775.5280
deposit,15,365,635.3135
dispute,19,271,
deposit,15,366,1334.2742
deposit,15,367,911.5657
deposit,17,368,1064.1072
withdrawal,17,369,1690.3329
withdrawal,11,370,808.4352
dispute,18,232,
deposit,17,371,2968.4162
withdrawal,10,372,843.5779
deposit,3,373,201.5810
withdrawal,13,374,673.8612
deposit,1,375,625.6822
withdrawal,17,376,1249.9458
withdrawal,16,377,460.1818
withdrawal,10,378,532.7909
deposit,14,379,161.9709
deposit,19,380,2698.8369
deposit,1,381,922.9140
deposit,19,382,2925.2746
deposit,17,383,2735.0214
deposit,6,384,904.2714
deposit,14,385,130.4018
deposit,9,386,151.5812
deposit,5,387,882.2764
deposit,19,388,1177.9644
withdrawal,10,389,295.9082
withdrawal,16,390,444.5223
withdrawal,13,391,1450.9393
deposit,16,392,2518.4493
deposit,13,393,1351.3737
deposit,8,394,122.5025
deposit,14,395,133.3174
withdrawal,16,396,691.8029
deposit,16,397,1486.1404
deposit,12,398,221.0783
withdrawal,16,399,2617.8067
deposit,9,400,37.4857
withdrawal,16,401,3276.7830
withdrawal,17,402,3635.7449
deposit,14,403,132.9344
withdrawal,16,404,2812.6531
withdrawal,11,405,351.0657
deposit,19,406,3282.9728
deposit,1,407,914.5672
deposit,17,408,916.7287
withdrawal,11,409,896.3493
deposit,10,410,1153.8906
resolve,9,34,
deposit,6,411,447.1545
withdrawal,11,412,595.3333
deposit,2,413,202.6660
dispute,10,226,
withdrawal,2,414,631.6575
withdrawal,11,415,1602.0083
deposit,15,416,1524.2584
deposit,11,417,717.6590
dispute,9,2,
withdrawal,11,418,1599.6532
deposit,15,419,1495.3242
deposit,15,420,1257.3278
withdrawal,16,421,3112.8904
deposit,15,422,1967.0542
deposit,4,423,902.3202
deposit,13,424,1499.3453
withdrawal,10,425,1200.8816
dispute,2,130,
deposit,12,426,470.5035
deposit,13,427,1292.2103
deposit,12,428,870.9903
deposit,19,429,3150.1443
dispute,3,61,
deposit,16,430,603.1637
deposit,1,431,1316.2474
deposit,17,432,2197.1405
deposit,15,433,295.6065
deposit,11,434,1523.2782
deposit,11,435,581.0250
deposit,20,436,610.8911
withdrawal,5,437,1253.0063
deposit,3,438,708.2780
withdrawal,16,439,822.8152
deposit,8,440,18.3341
deposit,11,441,1693.8725
withdrawal,20,442,919.8504
deposit,13,443,2234.3388
dispute,20,120,
withdrawal,17,444,1226.6076
deposit,17,445,1254.0552
deposit,15,446,866.3216
withdrawal,13,447,3676.6529
deposit,5,448,383.4945
withdrawal,13,449,690.0915
deposit,17,450,2633.1367
withdrawal,11,451,227.7872
deposit,19,452,1042.7523
dispute,4,13,
withdrawal,8,453,57.3563
deposit,13,454,2598.3693
withdrawal,17,455,3378.0122
withdrawal,13,456,3689.9630
dispute,10,410,
deposit,2,457,284.5291
withdrawal,11,458,220.0339
deposit,17,459,1799.1135
deposit,18,460,424.0849
deposit,16,461,3898.8590
withdrawal,3,462,857.0510
deposit,11,463,1246.8680
withdrawal,16,464,565.4095
withdrawal,11,465,342.4665
deposit,11,466,735.7555
withdrawal,10,467,496.9225
withdrawal,11,468,1296.0614
deposit,4,469,1190.5047
deposit,6,470,1717.4273
deposit,1,471,855.9333
deposit,13,472,1129.7339
deposit,6,473,1247.2677
resolve,9,2,
deposit,17,474,3007.9843
deposit,17,475,2950.8958
deposit,20,476,909.4544
deposit,7,477,3036.7055
deposit,19,478,3506.7095
deposit,4,479,294.4928
dispute,4,423,
dispute,10,410,
deposit,12,480,930.4220
withdrawal,17,481,1118.3485
withdrawal,11,482,1622.3310
withdrawal,11,483,1392.5330
withdrawal,13,484,3976.4088
withdrawal,17,485,1969.8663
withdrawal,11,486,1541.1852
deposit,11,487,298.5798
deposit,15,488,1321.2420
deposit,9,489,53.9028
dispute,8,172,
withdrawal,4,490,1618.2451
deposit,15,491,1917.6633
withdrawal,11,492,407.3328
withdrawal,5,493,1350.2898
deposit,1,494,358.8363
withdrawal,17,495,1583.8950
deposit,11,496,1930.3307
deposit,17,497,3881.6407
deposit,1,498,395.4795
deposit,19,499,1441.9259
deposit,4,500,423.4196
deposit,19,501,1414.3128
deposit,13,502,1048.0531
withdrawal,11,503,279.8871
dispute,2,457,
deposit,15,504,1159.9432
withdrawal,11,505,1092.0424
deposit,15,506,1912.4097
deposit,20,507,475.1459
withdrawal,16,508,2205.7435
withdrawal,13,509,1664.6972
resolve,20,108,
deposit,11,510,500.4348
withdrawal,11,511,1852.3808
deposit,1,512,1183.2419
deposit,14,513,96.4307
deposit,11,514,1533.9197
deposit,16,515,1010.8561
dispute,10,410,
deposit,17,516,583.7977
dispute,18,232,
deposit,11,517,1437.6589
deposit,20,518,922.2503
withdrawal,9,519,40.0194
deposit,19,520,1487.1975
withdrawal,16,521,3741.4213
deposit,8,522,25.7806
withdrawal,10,523,1089.9026
deposit,11,524,1940.0464
deposit,11,525,1746.2948
deposit,16,526,3098.2161
deposit,16,527,2903.7953
deposit,11,528,1355.2905
deposit,20,529,742.5995
deposit,19,530,801.4972
deposit,15,531,1621.2115
deposit,11,532,272.3184
deposit,15,533,1603.5555
deposit,17,534,1709.8447
deposit,13,535,2923.2251
deposit,16,536,3918.4821
deposit,1,537,1670.3862
deposit,16,538,3527.1563
dispute,8,172,
resolve,9,281,
deposit,5,539,355.7539
deposit,17,540,2607.4236
withdrawal,10,541,1556.6303
withdrawal,11,542,1325.3290
withdrawal,10,543,302.8027
deposit,19,544,3764.3520
deposit,9,545,111.4393
withdrawal,11,546,698.2341
withdrawal,13,547,1231.0483
withdrawal,11,548,1301.1725
deposit,11,549,268.2071
deposit,1,550,917.2330
withdrawal,17,551,3843.5952
deposit,13,552,2693.4014
deposit,11,553,1420.8012
deposit,16,554,2737.4333
deposit,18,555,3105.0178
deposit,9,556,32.8931
withdrawal,11,557,1236.5418
deposit,15,558,1871.0795
withdrawal,13,559,3580.3433
deposit,19,560,660.3475
withdrawal,11,561,626.5953
deposit,15,562,810.8762
deposit,16,563,550.1228
deposit,1,564,236.0735
withdrawal,10,565,652.5309
withdrawal,16,566,2676.9193
deposit,5,567,992.6047
deposit,6,568,415.5202
deposit,17,569,3784.1901
deposit,11,570,1551.8073
withdrawal,16,571,1410.3573
deposit,13,572,902.9296
deposit,15,573,643.7788
deposit,2,574,1121.4264
deposit,19,575,1973.5042
withdrawal,2,576,1688.1307
deposit,15,577,987.2104
deposit,5,578,914.5514
deposit,19,579,2069.0504
withdrawal,16,580,2628.1298
deposit,1,581,1655.0804
withdrawal,17,582,2206.7474
deposit,15,583,652.1967
deposit,3,584,217.6108
deposit,5,585,306.4667
deposit,13,586,2163.7503
withdrawal,17,587,529.7145
withdrawal,3,588,440.1078
deposit,15,589,1001.5867
withdrawal,11,590,449.9946
deposit,19,591,3570.5708
deposit,1,592,1531.7950
deposit,11,593,364.0711
resolve,20,120,
withdrawal,17,594,717.9530
dispute,9,183,
withdrawal,4,595,314.3904
deposit,11,596,1866.8886
withdrawal,13,597,1208.0672
deposit,13,598,1235.0948
deposit,15,599,686.1095
deposit,19,600,3419.0185
withdrawal,11,601,1415.0744
withdrawal,17,602,2975.1566
deposit,16,603,541.8191
deposit,17,604,3199.2772
deposit,11,605,212.6830
deposit,15,606,580.8524
withdrawal,3,607,278.0081
withdrawal,11,608,1540.3567
deposit,10,609,607.7209
deposit,18,610,1749.3594
deposit,11,611,254.0225
deposit,18,612,1130.0546
deposit,11,613,1454.1285
deposit,11,614,986.0386
deposit,15,615,382.7687
dispute,6,234,
deposit,1,616,1829.5885
withdrawal,17,617,1034.1136
deposit,5,618,734.6699
deposit,6,619,1458.8608
resolve,9,183,
withdrawal,11,620,1697.8791
withdrawal,11,621,1495.6967
deposit,11,622,1523.1536
deposit,8,623,101.9071
deposit,1,624,979.7222
deposit,5,625,419.2775
deposit,19,626,3348.6280
deposit,14,627,47.8850
deposit,1,628,780.6905
deposit,16,629,2869.7473
deposit,13,630,2593.0756
deposit,10,631,674.3163
withdrawal,16,632,2497.5931
dispute,2,181,
dispute,9,545,
withdrawal,13,633,3326.5540
deposit,5,634,880.4785
withdrawal,8,635,153.4561
withdrawal,16,636,1265.6662
deposit,11,637,1802.0225
deposit,18,638,1253.8433
deposit,15,639,857.9577
deposit,14,640,182.7876
resolve,9,545,
deposit,5,641,601.5593
deposit,16,642,3134.3442
deposit,11,643,1067.9143
withdrawal,3,644,154.4552
deposit,2,645,1669.0621
deposit,5,646,1005.8374
deposit,15,647,1751.4942
dispute,8,273,
deposit,4,648,875.2637
deposit,15,649,1131.6591
deposit,18,650,1080.5602
withdrawal,17,651,3772.3551
deposit,4,652,258.4263
withdrawal,12,653,699.7923
deposit,14,654,132.8568
deposit,9,655,36.8176
deposit,13,656,1771.8134
withdrawal,17,657,1703.6123
deposit,13,658,2962.1878
deposit,10,659,581.0941
deposit,10,660,1005.1042
deposit,11,661,667.4852
withdrawal,16,662,908.9807
deposit,15,663,1257.5337
deposit,13,664,2905.9728
deposit,16,665,735.4384
withdrawal,6,666,1765.1996
deposit,19,667,2991.3449
deposit,14,668,44.5254
deposit,5,669,986.7455
withdrawal,20,670,451.9641
withdrawal,13,671,1101.4645
deposit,19,672,1715.8676
deposit,5,673,829.7064
deposit,19,674,2010.2869
dispute,4,469,
deposit,3,675,601.9602
deposit,15,676,1240.3998
withdrawal,13,677,1939.9536
deposit,17,678,3692.2781
deposit,18,679,1868.7171
deposit,5,680,1298.0110
deposit,1,681,385.7121
withdrawal,13,682,1559.8879
deposit,4,683,997.7158
withdrawal,17,684,2324.7781
deposit,8,685,151.7215
deposit,9,686,85.7631
deposit,18,687,810.6710
withdrawal,17,688,1349.6624
deposit,19,689,1343.7161
deposit,18,690,944.6373
withdrawal,7,691,2283.8603
deposit,2,692,872.4377
withdrawal,11,693,1215.1502
deposit,15,694,664.9598
deposit,13,695,3822.4768
deposit,16,696,3770.7232
deposit,8,697,79.2584
deposit,15,698,418.8168
deposit,5,699,195.1258
deposit,17,700,1600.4484
deposit,15,701,1813.6678
withdrawal,17,702,1981.9568
deposit,11,703,1528.1741
withdrawal,9,704,30.1776
withdrawal,9,705,174.2975
withdrawal,10,706,1654.2256
deposit,15,707,1294.8772
deposit,1,708,612.2876
withdrawal,11,709,247.4550
dispute,4,4,
withdrawal,7,710,1217.3377
deposit,11,711,1734.9818
deposit,9,712,162.5931
withdrawal,16,713,2858.1807
deposit,18,714,876.3055
deposit,5,715,571.7054
withdrawal,12,716,373.0694
deposit,16,717,429.6755
withdrawal,7,718,610.8416
withdrawal,11,719,1858.4269
withdrawal,11,720,1430.0451
deposit,6,721,448.5273
deposit,5,722,871.8794
deposit,13,723,575.0926
withdrawal,9,724,189.0954
deposit,19,725,1207.6672
withdrawal,10,726,310.1072
deposit,4,727,891.2861
deposit,13,728,1683.9105
deposit,5,729,1265.4209
deposit,11,730,1477.9413
deposit,15,731,218.0199
deposit,10,732,1168.9381
deposit,4,733,289.2463
deposit,13,734,2567.7559
deposit,9,735,119.7899
withdrawal,11,736,1044.6584
deposit,19,737,2445.0984
withdrawal,16,738,3111.2171
withdrawal,11,739,1784.0571
resolve,8,172,
deposit,15,740,248.8218
deposit,5,741,765.4482
deposit,11,742,1508.0903
withdrawal,13,743,3785.0134
deposit,13,744,3726.5172
withdrawal,12,745,187.2729
resolve,2,181,
deposit,11,746,619.5056
withdrawal,10,747,1660.2159
withdrawal,11,748,1311.4144
withdrawal,20,749,873.2556
deposit,5,750,1261.9545
deposit,8,751,153.8565
deposit,4,752,673.6239
deposit,15,753,1487.7098
dispute,7,325,
deposit,1,754,398.2163
deposit,8,755,123.8823
deposit,17,756,1270.7576
deposit,16,757,513.1700
deposit,11,758,1046.7101
deposit,10,759,507.9707
deposit,2,760,1692.5328
deposit,9,761,264.4754
deposit,1,762,1144.2995
withdrawal,17,763,2501.8916
deposit,11,764,323.2617
withdrawal,17,765,2234.5500
deposit,19,766,1837.1919
deposit,15,767,1252.1580
deposit,15,768,948.8527
deposit,1,769,669.8181
deposit,11,770,630.2680
withdrawal,11,771,1112.3115
deposit,11,772,1843.3978
deposit,11,773,1482.7252
deposit,5,774,1069.8107
deposit,5,775,1058.1606
deposit,16,776,2937.0595
withdrawal,9,777,118.1093
dispute,14,9,
dispute,12,428,
deposit,11,778,1448.0886
deposit,15,779,1940.1611
withdrawal,17,780,3114.3924
deposit,19,781,2498.2021
deposit,1,782,1446.0021
deposit,19,783,3173.4631
deposit,15,784,1186.8106
deposit,11,785,1798.3587
withdrawal,9,786,96.6681
deposit,2,787,1363.0108
withdrawal,17,788,3456.5493
deposit,11,789,1380.6952
deposit,18,790,2445.0190
deposit,15,791,466.4327
deposit,19,792,3647.0012
deposit,9,793,65.1415
deposit,15,794,1184.5740
withdrawal,13,795,2173.2102
withdrawal,11,796,1771.4367
deposit,11,797,1456.8569
withdrawal,13,798,521.8369
withdrawal,17,799,4062.5287
withdrawal,13,800,707.1952
withdrawal,11,801,1455.5057
deposit,19,802,3460.9966
deposit,16,803,1991.6444
withdrawal,16,804,3429.3697
withdrawal,16,805,3021.0159
deposit,11,806,778.0475
withdrawal,13,807,2929.8624
withdrawal,7,808,2441.6765
dispute,12,153,
withdrawal,6,809,906.6712
withdrawal,3,810,506.2849
deposit,11,811,1878.7072
deposit,9,812,229.1381
deposit,1,813,1649.8454
withdrawal,11,814,1364.1749
withdrawal,6,815,572.8913
withdrawal,17,816,1588.4394
deposit,13,817,3150.5538
deposit,17,818,1948.3639
withdrawal,9,819,114.8555
withdrawal,3,820,259.2999
dispute,20,63,
deposit,7,821,2082.5144
deposit,17,822,1287.3665
withdrawal,13,823,1018.5184
withdrawal,17,824,756.3907
deposit,19,825,1036.0224
withdrawal,17,826,1562.8842
deposit,16,827,3076.4715
deposit,5,828,1234.6832
withdrawal,13,829,3714.8633
deposit,16,830,3639.7112
deposit,11,831,478.9701
deposit,19,832,906.8679
withdrawal,11,833,1955.5066
withdrawal,11,834,377.9883
deposit,5,835,535.1204
deposit,16,836,2157.0113
withdrawal,13,837,1677.7734
deposit,15,838,757.2553
deposit,16,839,1348.2528
withdrawal,4,840,237.1014
deposit,7,841,2956.3736
deposit,5,842,424.8632
withdrawal,12,843,350.5363
withdrawal,10,844,1789.1324
deposit,11,845,378.5923
withdrawal,12,846,213.3607
deposit,1,847,241.4398
deposit,15,848,1306.2866
withdrawal,9,849,49.8853
deposit,13,850,3636.0115
withdrawal,13,851,2289.4350
withdrawal,16,852,2454.3879
withdrawal,12,853,878.5528
withdrawal,9,854,127.3439
deposit,17,855,1354.2781
dispute,4,13,
deposit,15,856,1467.5597
deposit,15,857,1434.7853
withdrawal,4,858,672.3942
deposit,16,859,3086.6115
withdrawal,17,860,3890.4269
deposit,19,861,1910.7291
deposit,15,862,798.3932
withdrawal,13,863,1329.2391
deposit,13,864,1576.1880
withdrawal,11,865,1189.9558
deposit,15,866,1191.3878
deposit,5,867,651.4725
dispute,12,153,
deposit,17,868,1146.6011
withdrawal,11,869,251.6179
withdrawal,3,870,568.5855
deposit,14,871,155.3279
withdrawal,9,872,84.5840
deposit,4,873,1276.9828
deposit,1,874,1657.8310
withdrawal,4,875,1485.1102
withdrawal,11,876,1510.4711
deposit,10,877,471.2098
deposit,15,878,1508.6559
withdrawal,14,879,187.8610
withdrawal,10,880,748.7339
withdrawal,7,881,2867.3886
withdrawal,13,882,1951.8591
deposit,11,883,1387.9636
withdrawal,16,884,499.9054
withdrawal,9,885,227.5840
deposit,17,886,755.7727
deposit,19,887,1688.8542
deposit,9,888,101.9606
deposit,4,889,940.8423
deposit,16,890,3504.3072
deposit,11,891,257.9730
withdrawal,11,892,1059.0541
withdrawal,9,893,227.2495
withdrawal,17,894,902.4951
resolve,8,273,
resolve,7,325,
deposit,10,895,1315.1413
deposit,4,896,2077.0823
deposit,11,897,1845.4988
deposit,18,898,2252.7553
deposit,15,899,1532.8643
deposit,9,900,216.4003
deposit,11,901,998.5712
deposit,15,902,1252.7211
deposit,15,903,1325.5344
deposit,15,904,408.1711
deposit,11,905,1905.1652
deposit,9,906,82.5515
withdrawal,17,907,3133.1686
deposit,9,908,240.6335
deposit,11,909,1100.1576
deposit,15,910,797.1446
withdrawal,16,911,3753.6328
withdrawal,11,912,328.0582
deposit,5,913,430.4176
deposit,17,914,3456.3309
withdrawal,9,915,32.3734
deposit,11,916,1280.4325
withdrawal,17,917,2350.4625
deposit,5,918,660.9586
deposit,19,919,4298.8240
deposit,5,920,452.7946
withdrawal,16,921,2888.4175
withdrawal,4,922,927.6439
deposit,18,923,754.8995
withdrawal,11,924,1379.7746
deposit,5,925,383.3420
withdrawal,11,926,235.0387
withdrawal,17,927,1685.7129
withdrawal,11,928,845.0047
deposit,15,929,1081.5256
withdrawal,9,930,31.2720
deposit,13,931,1251.5417
deposit,9,932,177.1357
deposit,19,933,3270.5735
withdrawal,17,934,4056.8792
withdrawal,11,935,1727.1164
withdrawal,11,936,1221.1222
